agendor_id,titulo,clickup_id,produto_agendor,fabricante_agendor,distribuidor_esperado,produto_supabase,fabricante_supabase,distribuidor_supabase,valor_agendor,valor_supabase,servico_prioridade,tipo_divergencia
23956577,LWART SOLUCOES AMBIENTAIS LTDA - DELL ESTUDO DE ATUALIZAÇÃO DO DATA CENTER,86ajxx5y1,SERVIDOR DELL EMC,DELL EMC,Ingram Micro,SERVIDOR DELL EMC,DELL ,Ingram Micro,1066893.9,1066893.9,False,FABRICANTE
23956577,LWART SOLUCOES AMBIENTAIS LTDA - DELL ESTUDO DE ATUALIZAÇÃO DO DATA CENTER,86ajxx5y1,STORAGE DELL EMC,DELL EMC,Ingram Micro,STORAGE DELL EMC,DELL ,Ingram Micro,621014.08,621014.08,False,FABRICANTE
23956577,LWART SOLUCOES AMBIENTAIS LTDA - DELL ESTUDO DE ATUALIZAÇÃO DO DATA CENTER,86ajxx5y1,NETWORKING DELL EMC,DELL EMC,Ingram Micro,NETWORKING DELL EMC,DELL,Ingram Micro,160059.06,160059.06,False,FABRICANTE
23956577,LWART SOLUCOES AMBIENTAIS LTDA - DELL ESTUDO DE ATUALIZAÇÃO DO DATA CENTER,86ajxx5y1,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,55000.0,55000.0,True,FABRICANTE
23956577,LWART SOLUCOES AMBIENTAIS LTDA - DELL ESTUDO DE ATUALIZAÇÃO DO DATA CENTER,86ajxx5y1,BACKUP EM DISCO DELL EMC,DELL EMC,Ingram Micro,BACKUP EM DISCO DELL EMC,DELL,Ingram Micro,783511.84,783511.84,False,FABRICANTE
26644014,FERRO | REDE SEGMENTADA A SEGURANÇA | FORTINET,86ajxx5yu,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,12000.0,12000.0,True,FABRICANTE
31517320,UNISALESIANO LINS - SUPRIMÁTICA,86ajxx60m,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,5800.0,5800.0,True,FABRICANTE
31545436,UNIMED JABOTICABAL - HPE (DISCO),86ajxx60z,LEGACY TI,LEGACY TI,4Server,LEGACY TI,86agg6j56,4Server,2417.0,2417.0,False,FABRICANTE
31517278,SSU-MARÇO-2025,86ajxx61a,SSU CONTRATOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SSU CONTRATOS,SUPRIMATICA,Suprimatica,163784.09,163784.09,True,FABRICANTE
31517028,SSU-FEVEREIRO-2025,86ajxx61j,SSU CONTRATOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SSU CONTRATOS,SUPRIMATICA,Suprimatica,165832.67,165832.67,True,FABRICANTE
28825559,SSU - JANEIRO - 2025,86ajxx61u,SSU CONTRATOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SSU CONTRATOS,SUPRIMATICA,Suprimatica,164890.06,164890.06,True,FABRICANTE
22897536,UNIMED MOCOCA - DELL ATUALIZAÇÃO TECNOLOGICA DO DATA CENTER,86ajxx620,SERVIDOR DELL EMC,DELL EMC,Ingram Micro,SERVIDOR DELL EMC,DELL ,Ingram Micro,179645.48,179645.48,False,FABRICANTE
22897536,UNIMED MOCOCA - DELL ATUALIZAÇÃO TECNOLOGICA DO DATA CENTER,86ajxx620,SERVIDOR DELL EMC,DELL EMC,Ingram Micro,SERVIDOR DELL EMC,DELL ,Ingram Micro,179645.48,22586.79,False,FABRICANTE+VALOR
22897536,UNIMED MOCOCA - DELL ATUALIZAÇÃO TECNOLOGICA DO DATA CENTER,86ajxx620,SERVIDOR DELL EMC,DELL EMC,Ingram Micro,SERVIDOR DELL EMC,DELL ,Ingram Micro,22586.79,179645.48,False,FABRICANTE+VALOR
22897536,UNIMED MOCOCA - DELL ATUALIZAÇÃO TECNOLOGICA DO DATA CENTER,86ajxx620,SERVIDOR DELL EMC,DELL EMC,Ingram Micro,SERVIDOR DELL EMC,DELL ,Ingram Micro,22586.79,22586.79,False,FABRICANTE
22897536,UNIMED MOCOCA - DELL ATUALIZAÇÃO TECNOLOGICA DO DATA CENTER,86ajxx620,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,35000.0,35000.0,True,FABRICANTE
27583893,CADI - SERVIDOR DE IMAGEM DELL,86ajxx639,SERVIDOR DELL EMC,DELL EMC,Ingram Micro,SERVIDOR DELL EMC,DELL ,Ingram Micro,150481.02,150481.02,False,FABRICANTE
23192555,CENTRO MÉDICO | DELL | EXPANSÃO DO CLUSTER NO AMBIENTE DE VIRTUALIZAÇÃO,86ajxx63h,SERVIDOR DELL EMC,DELL EMC,Ingram Micro,SERVIDOR DELL EMC,DELL ,Ingram Micro,248712.3,248712.3,False,FABRICANTE
23192555,CENTRO MÉDICO | DELL | EXPANSÃO DO CLUSTER NO AMBIENTE DE VIRTUALIZAÇÃO,86ajxx63h,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,24000.0,24000.0,True,FABRICANTE
22114875,UNIMED SÃO CARLOS - VMWARE POS GARANTIA,86ajxx63y,VMWARE OPEN,VMWARE,TD Synnex,VMWARE OPEN,BROADCOM,TD Synnex,49271.27,49271.27,False,FABRICANTE
29732098,MINERVA- VMWARE,86ajxx64c,VMWARE OPEN,VMWARE,TD Synnex,VMWARE OPEN,BROADCOM,TD Synnex,56645.76,56645.76,False,FABRICANTE
26196642,UNIMED COP - VMWARE E VDI,86ajxx656,VMWARE OPEN,VMWARE,Ingram Micro,VMWARE OPEN,BROADCOM,TD Synnex,49848.0,49848.0,False,FABRICANTE+DISTRIBUIDOR
26196642,UNIMED COP - VMWARE E VDI,86ajxx656,VMWARE OPEN,VMWARE,Ingram Micro,VMWARE OPEN,BROADCOM,TD Synnex,49848.0,17111.94,False,FABRICANTE+DISTRIBUIDOR+VALOR
26196642,UNIMED COP - VMWARE E VDI,86ajxx656,VMWARE OPEN,VMWARE,Ingram Micro,VMWARE OPEN,BROADCOM,TD Synnex,17111.94,49848.0,False,FABRICANTE+DISTRIBUIDOR+VALOR
26196642,UNIMED COP - VMWARE E VDI,86ajxx656,VMWARE OPEN,VMWARE,Ingram Micro,VMWARE OPEN,BROADCOM,TD Synnex,17111.94,17111.94,False,FABRICANTE+DISTRIBUIDOR
24594846,HOSPITAL UNIMED LONDRINA - NOVO DATACENTER  ALLETRA MP,86ajxx65d,SERVIDOR HPE,HPE,Ingram Micro,SERVIDOR HPE,HPE,Ingram Micro,491749.96,456499.86,False,VALOR
24594846,HOSPITAL UNIMED LONDRINA - NOVO DATACENTER  ALLETRA MP,86ajxx65d,SERVIDOR HPE,HPE,Ingram Micro,SERVIDOR HPE,HPE,Ingram Micro,456499.86,491749.96,False,VALOR
24594846,HOSPITAL UNIMED LONDRINA - NOVO DATACENTER  ALLETRA MP,86ajxx65d,VEEAM OEM  HPE,HPE,Ingram Micro,VEEAM OEM  HPE,VEEAM,Ingram Micro,199704.1,199704.1,False,FABRICANTE
24594846,HOSPITAL UNIMED LONDRINA - NOVO DATACENTER  ALLETRA MP,86ajxx65d,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,110000.0,110000.0,True,FABRICANTE
24594846,HOSPITAL UNIMED LONDRINA - NOVO DATACENTER  ALLETRA MP,86ajxx65d,VMWARE OPEN,VMWARE,Ingram Micro,VMWARE OPEN,BROADCOM,TD Synnex,166324.71,166324.71,False,FABRICANTE+DISTRIBUIDOR
23976145,UNIMED JABOTICABAL - DELL (GARANTIAS),86ajxx65w,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,5767.31,5767.31,False,FABRICANTE
29054847,UNIMED JABOTICABAL - DELL,86ajxx67u,SERVIDOR DELL EMC,DELL EMC,Ingram Micro,SERVIDOR DELL EMC,DELL ,Ingram Micro,7300.0,7300.0,False,FABRICANTE
28696069,UNIMED ASSIS - SUPRIMATICA (SERVIÇOS),86ajxx664,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,49000.0,49000.0,True,FABRICANTE
28261230,ASICS BRASIL - LEGACY,86ajxx6a9,LEGACY TI,LEGACY TI,Legacy TI,LEGACY TI,86agg6j56,4Server,19000.0,19000.0,False,FABRICANTE+DISTRIBUIDOR
28261230,ASICS BRASIL - LEGACY,86ajxx6a9,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,10000.0,10000.0,True,FABRICANTE
27973503,TMG - RONDONÓPOLIS - DELL,86ajxx6bu,SERVIDOR DELL EMC,DELL EMC,Ingram Micro,SERVIDOR DELL EMC,DELL ,Ingram Micro,13180.0,13180.0,False,FABRICANTE
27584393,VITERRA BIOENERGIA S.A - DELL E HPE (GARANTIA),86ajxx6cy,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,68770.6,68770.6,False,FABRICANTE
27486422,TMG - UNIDADE DE RONDONÓPOLIS - OUTROS,86ajxx6a4,CARDSTUDIO2.0 - Profissional,ZEBRA,Ingram Micro,(AUSENTE),,,10654.16,,False,PRODUTO_AUSENTE_NO_SUPABASE
27486422,TMG - UNIDADE DE RONDONÓPOLIS - OUTROS,86ajxx6a4,(NÃO EXISTE NO AGENDOR),,,VMWARE OPEN,BROADCOM,Ingram Micro,,10654.16,,PRODUTO_EXTRA_NO_SUPABASE
26847377,CASA DI CONTI - VMWARE - BOTEC,86ajxx6ch,VMWARE OPEN,VMWARE,Ingram Micro,VMWARE OPEN,BROADCOM,TD Synnex,97017.29,97017.29,False,FABRICANTE+DISTRIBUIDOR
26497589,SALESIANO DE LINS - DELL (GARANTIAS),86ajxx6hy,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,13096.38,13096.38,False,FABRICANTE
26256774,TMG - DELL (GARANTIA),86ajxx6jh,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,7520.78,7520.78,False,FABRICANTE
26177489,LUIZ LEONARDOS & ADVOGADOS - VMWARE (GARANTIA),86ajxx6p7,VMWARE OPEN,VMWARE,Ingram Micro,VMWARE OPEN,BROADCOM,TD Synnex,62081.79,62081.79,False,FABRICANTE+DISTRIBUIDOR
26052433,UNIMED ANHANGUERA - SUPRIMATICA,86ajxx6r0,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,50000.0,50000.0,True,FABRICANTE
26052366,UNIMED ANHANGUERA - SWITCH DELL,86ajxx6ra,NETWORKING DELL EMC,DELL EMC,Ingram Micro,NETWORKING DELL EMC,DELL,Ingram Micro,28898.06,28898.06,False,FABRICANTE
25912002,USINA SÃO MANOEL - DELL (GARANTIA),86ajxx6px,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,31630.0,31630.0,False,FABRICANTE
25741170,UNAERP - VMWARE (SUPRIMATICA),86ajxx6pj,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,2000.0,2000.0,True,FABRICANTE
25738892,USINA SÃO MANOEL - DELL (VIRTUALIZAÇÃO),86ajxx69d,SERVIDOR DELL EMC,DELL EMC,Ingram Micro,SERVIDOR DELL EMC,DELL ,Ingram Micro,325332.33,325332.33,False,FABRICANTE
25738892,USINA SÃO MANOEL - DELL (VIRTUALIZAÇÃO),86ajxx69d,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,25000.0,25000.0,True,FABRICANTE
25738767,USINA SÃO MANOEL - VMWARE (GARANTIA),86ajxx6mv,VMWARE OPEN,VMWARE,Ingram Micro,VMWARE OPEN,BROADCOM,TD Synnex,117265.6,117265.6,False,FABRICANTE+DISTRIBUIDOR
25132911,UNIMED CAMPO MOURAO - VEEAM,86ajxx6g9,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,4800.0,4800.0,True,FABRICANTE
24851683,UNIMED VOLTA REDONDA - DELL GBIC,86ajxx6zq,NETWORKING DELL EMC,DELL EMC,Ingram Micro,NETWORKING DELL EMC,DELL,Ingram Micro,4702.16,4702.16,False,FABRICANTE
24846955,UNIMED LINS - FORTINET,86ajxx6vj,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,12000.0,12000.0,True,FABRICANTE
24587329,UNIMED COP - DELL (GARANTIA),86ajxx6wn,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,13362.19,13362.19,False,FABRICANTE
24558587,UNIMED ANHANGUERA - LEGACY,86ajxx70y,LEGACY TI,LEGACY TI,Legacy TI,LEGACY TI,86agg6j56,4Server,4180.0,4180.0,False,FABRICANTE+DISTRIBUIDOR
24547657,ZILOR - DELL (GARANTIA - UNIDADE UBG,86ajxx71e,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,16328.11,16328.11,False,FABRICANTE
24486819,USINA MANOEL - DELL (GARANTIA),86ajxx71m,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,2300.0,2300.0,False,FABRICANTE
23847096,UNIMED VOLTA REDONDA - DELL GARANTIA,86ajxx6z9,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,123739.82,123739.82,False,FABRICANTE
23847096,UNIMED VOLTA REDONDA - DELL GARANTIA,86ajxx6z9,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,123739.82,22773.07,False,FABRICANTE+VALOR
23847096,UNIMED VOLTA REDONDA - DELL GARANTIA,86ajxx6z9,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,22773.07,123739.82,False,FABRICANTE+VALOR
23847096,UNIMED VOLTA REDONDA - DELL GARANTIA,86ajxx6z9,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,22773.07,22773.07,False,FABRICANTE
23831715,VOLTA REDONDA - FORTINET (LOCAÇÃO),86ajxx6tn,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,42000.0,42000.0,True,FABRICANTE
23379383,UNIMED CAMPO MOURAO - DELL RENOVAÇÃO GARANTIA,86ajxx792,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,2097.57,2097.57,False,FABRICANTE
23326861,UNAERP - VMWARE NOVAS LICENÇAS,86ajxx6fk,VMWARE OPEN,VMWARE,Ingram Micro,VMWARE OPEN,BROADCOM,TD Synnex,119520.35,119520.35,False,FABRICANTE+DISTRIBUIDOR
23261229,UNIMED LINS - RENOVAÇÃO GARANTIA,86ajxx66d,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,73257.08,73257.08,False,FABRICANTE
23248353,USINA SÃO MANOEL - DELL,86ajxx7dp,SERVIDOR DELL EMC,DELL EMC,Ingram Micro,SERVIDOR DELL EMC,DELL ,Ingram Micro,850.0,850.0,False,FABRICANTE
23220411,UNAERP - LEGACY TI (UPG MEMORIAS),86ajxx6q6,LEGACY TI,LEGACY TI,Legacy TI,LEGACY TI,86agg6j56,4Server,81200.0,81200.0,False,FABRICANTE+DISTRIBUIDOR
23220411,UNAERP - LEGACY TI (UPG MEMORIAS),86ajxx6q6,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,6800.0,6800.0,True,FABRICANTE
23144505,UNAERP - SUPRIMATICA (REDE CORE),86ajxx7c4,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,3550.0,3550.0,True,FABRICANTE
22896685,UNIMED BEBEDOURO - ATUALIZAÇÃO DC / STORAGE,86ajxx6kg,DESKTOPS _NOTEBOOKS DELL EMC,DELL CLIENT,Ingram Micro,DESKTOPS _NOTEBOOKS DELL EMC,DELL,Ingram Micro,10530.98,10530.98,False,FABRICANTE
22896685,UNIMED BEBEDOURO - ATUALIZAÇÃO DC / STORAGE,86ajxx6kg,VMWARE OPEN,VMWARE,Ingram Micro,VMWARE OPEN,BROADCOM,TD Synnex,202551.05,202551.05,False,FABRICANTE+DISTRIBUIDOR
22896685,UNIMED BEBEDOURO - ATUALIZAÇÃO DC / STORAGE,86ajxx6kg,MICROSOFT,MICROSOFT,Ingram Micro,LICENCIAMENTO MICROSOFT,MICROSOFT,Ingram Micro,178672.0,178672.0,False,NOME_PRODUTO
22896685,UNIMED BEBEDOURO - ATUALIZAÇÃO DC / STORAGE,86ajxx6kg,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,80000.0,80000.0,True,FABRICANTE
22869784,MINERVA = VMWARE,86ajxx7eu,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,60000.0,60000.0,True,FABRICANTE
22685625,MINERVA - VMWARE OPEN,86ajxx7a8,VMWARE OPEN,VMWARE,Ingram Micro,VMWARE OPEN,BROADCOM,TD Synnex,332331.52,332331.52,False,FABRICANTE+DISTRIBUIDOR
22378688,QUATA - DELL  (BARRA GRANDE),86ajxx6gk,SERVIDOR DELL EMC,DELL EMC,Ingram Micro,SERVIDOR DELL EMC,DELL ,Ingram Micro,526360.83,526360.83,False,FABRICANTE
22378688,QUATA - DELL  (BARRA GRANDE),86ajxx6gk,STORAGE DELL EMC,DELL EMC,Ingram Micro,STORAGE DELL EMC,DELL ,Ingram Micro,205000.35,205000.35,False,FABRICANTE
22378688,QUATA - DELL  (BARRA GRANDE),86ajxx6gk,NETWORKING DELL EMC,DELL EMC,Ingram Micro,NETWORKING DELL EMC,DELL,Ingram Micro,104314.34,104314.34,False,FABRICANTE
22378688,QUATA - DELL  (BARRA GRANDE),86ajxx6gk,VMWARE OPEN,VMWARE,Ingram Micro,VMWARE OPEN,BROADCOM,TD Synnex,144324.48,144324.48,False,FABRICANTE+DISTRIBUIDOR
22378688,QUATA - DELL  (BARRA GRANDE),86ajxx6gk,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,48899.98,48899.98,True,FABRICANTE
22155397,UNIMED SÃO CARLOS - DELL EMC POS GARANTIA,86ajxx6b0,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,275258.81,275258.81,False,FABRICANTE
22155397,UNIMED SÃO CARLOS - DELL EMC POS GARANTIA,86ajxx6b0,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,275258.81,19611.01,False,FABRICANTE+VALOR
22155397,UNIMED SÃO CARLOS - DELL EMC POS GARANTIA,86ajxx6b0,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,19611.01,275258.81,False,FABRICANTE+VALOR
22155397,UNIMED SÃO CARLOS - DELL EMC POS GARANTIA,86ajxx6b0,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,19611.01,19611.01,False,FABRICANTE
22114854,LWART - VMWARE (GARANTIA),86ajxx6d5,VMWARE OPEN,VMWARE,Ingram Micro,VMWARE OPEN,BROADCOM,TD Synnex,72733.6,72733.6,False,FABRICANTE+DISTRIBUIDOR
22103534,UNIMED BEBEDOURO - OTG,86ajxx7dz,SUPORTE OTG,OTG,OTG,SUPORTE OTG,OTG,Ingram Micro,8049.6,8049.6,False,DISTRIBUIDOR
22089453,UNIMED ARARAQUARA - DELL POS GARANTIA 2,86ajxx75h,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,30358.51,30358.51,False,FABRICANTE
22072698,UFECEP - SSU,86ajxx6w0,SSU CONTRATOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SSU CONTRATOS,SUPRIMATICA,Suprimatica,0.0,0.0,True,FABRICANTE
21948124,CASA DI CONTI - SERVIÇOS SUPRIMÁTICA,86ajxx7ne,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,66470.0,66470.0,True,FABRICANTE
21931633,UNIMED ARARAQUARA - DELL POS GARANTIA,86ajxx7mt,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,4325.0,4325.0,False,FABRICANTE
21923619,ZILOR - DELL (GARANTIAS) SW BACKUP ELP,86ajxx6h5,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,23800.0,23800.0,False,FABRICANTE
21923619,ZILOR - DELL (GARANTIAS) SW BACKUP ELP,86ajxx6h5,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,23800.0,115671.6,False,FABRICANTE+VALOR
21923619,ZILOR - DELL (GARANTIAS) SW BACKUP ELP,86ajxx6h5,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,115671.6,23800.0,False,FABRICANTE+VALOR
21923619,ZILOR - DELL (GARANTIAS) SW BACKUP ELP,86ajxx6h5,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,115671.6,115671.6,False,FABRICANTE
21773883,HOSPITAL DE BASE - LEGACY TI,86ajxx7ru,LEGACY TI,LEGACY TI,Legacy TI,LEGACY TI,86agg6j56,4Server,35000.0,35000.0,False,FABRICANTE+DISTRIBUIDOR
21773883,HOSPITAL DE BASE - LEGACY TI,86ajxx7ru,LEGACY TI,LEGACY TI,Legacy TI,LEGACY TI,86agg6j56,4Server,35000.0,100826.88,False,FABRICANTE+DISTRIBUIDOR+VALOR
21773883,HOSPITAL DE BASE - LEGACY TI,86ajxx7ru,LEGACY TI,LEGACY TI,Legacy TI,LEGACY TI,86agg6j56,4Server,100826.88,35000.0,False,FABRICANTE+DISTRIBUIDOR+VALOR
21773883,HOSPITAL DE BASE - LEGACY TI,86ajxx7ru,LEGACY TI,LEGACY TI,Legacy TI,LEGACY TI,86agg6j56,4Server,100826.88,100826.88,False,FABRICANTE+DISTRIBUIDOR
21768150,CASA DI CONTI - DELL (SAP HANA),86ajxx785,SERVIDOR DELL EMC,DELL EMC,Ingram Micro,SERVIDOR DELL EMC,DELL ,Ingram Micro,1952225.66,1952225.66,False,FABRICANTE
21768150,CASA DI CONTI - DELL (SAP HANA),86ajxx785,STORAGE DELL EMC,DELL EMC,Ingram Micro,STORAGE DELL EMC,DELL ,Ingram Micro,422479.19,422479.19,False,FABRICANTE
21768150,CASA DI CONTI - DELL (SAP HANA),86ajxx785,NETWORKING DELL EMC,DELL EMC,Ingram Micro,NETWORKING DELL EMC,DELL,Ingram Micro,253436.91,253436.91,False,FABRICANTE
21768150,CASA DI CONTI - DELL (SAP HANA),86ajxx785,BACKUP EM DISCO DELL EMC,DELL EMC,Ingram Micro,BACKUP EM DISCO DELL EMC,DELL,Ingram Micro,426572.6,426572.6,False,FABRICANTE
21768150,CASA DI CONTI - DELL (SAP HANA),86ajxx785,BACKUP EM DISCO DELL EMC,DELL EMC,Ingram Micro,BACKUP EM DISCO DELL EMC,DELL,Ingram Micro,426572.6,206940.91,False,FABRICANTE+VALOR
21768150,CASA DI CONTI - DELL (SAP HANA),86ajxx785,BACKUP EM DISCO DELL EMC,DELL EMC,Ingram Micro,BACKUP EM DISCO DELL EMC,DELL,Ingram Micro,426572.6,404306.9,False,FABRICANTE+VALOR
21768150,CASA DI CONTI - DELL (SAP HANA),86ajxx785,BACKUP EM DISCO DELL EMC,DELL EMC,Ingram Micro,BACKUP EM DISCO DELL EMC,DELL,Ingram Micro,206940.91,426572.6,False,FABRICANTE+VALOR
21768150,CASA DI CONTI - DELL (SAP HANA),86ajxx785,BACKUP EM DISCO DELL EMC,DELL EMC,Ingram Micro,BACKUP EM DISCO DELL EMC,DELL,Ingram Micro,206940.91,206940.91,False,FABRICANTE
21768150,CASA DI CONTI - DELL (SAP HANA),86ajxx785,BACKUP EM DISCO DELL EMC,DELL EMC,Ingram Micro,BACKUP EM DISCO DELL EMC,DELL,Ingram Micro,206940.91,404306.9,False,FABRICANTE+VALOR
21768150,CASA DI CONTI - DELL (SAP HANA),86ajxx785,RED HAT OEM DELL EMC,DELL EMC,Ingram Micro,RED HAT OEM DELL EMC,RED HAT,Ingram Micro,556700.21,556700.21,False,FABRICANTE
21768150,CASA DI CONTI - DELL (SAP HANA),86ajxx785,VMWARE OPEN,VMWARE,Ingram Micro,VMWARE OPEN,BROADCOM,TD Synnex,897511.76,897511.76,False,FABRICANTE+DISTRIBUIDOR
21768150,CASA DI CONTI - DELL (SAP HANA),86ajxx785,SUPRIMATICA SERVIÇOS,SUPRIMÁTICA SERVIÇOS,Suprimatica,SUPRIMATICA SERVIÇOS,SUPRIMATICA,Suprimatica,75000.0,75000.0,True,FABRICANTE
21768150,CASA DI CONTI - DELL (SAP HANA),86ajxx785,BACKUP EM DISCO DELL EMC,DELL EMC,Ingram Micro,BACKUP EM DISCO DELL EMC,DELL,Ingram Micro,404306.9,426572.6,False,FABRICANTE+VALOR
21768150,CASA DI CONTI - DELL (SAP HANA),86ajxx785,BACKUP EM DISCO DELL EMC,DELL EMC,Ingram Micro,BACKUP EM DISCO DELL EMC,DELL,Ingram Micro,404306.9,206940.91,False,FABRICANTE+VALOR
21768150,CASA DI CONTI - DELL (SAP HANA),86ajxx785,BACKUP EM DISCO DELL EMC,DELL EMC,Ingram Micro,BACKUP EM DISCO DELL EMC,DELL,Ingram Micro,404306.9,404306.9,False,FABRICANTE
21746467,ACUCAREIRA QUATÁ - DELL POS GARANTIA,86ajxx7r2,POS GARANTIA DELL EMC,DELL EMC,Ingram Micro,POS GARANTIA DELL EMC,DELL,Ingram Micro,12739.12,12739.12,False,FABRICANTE
